t_s,fused_yaw_deg,ahrs_yaw_deg,raw_vyaw_deg_s,ahrs_vyaw_deg_s,mag_x,mag_y,mag_z,mag_magnitude,x_m,y_m,is_checkpoint,checkpoint_idx,gt_x,gt_y,gt_error_m
28.253,5.8709,98.5011,1.8596,1.8790,-0.000017,0.000018,-0.000034,0.000042,9.3335,0.9248,0,,,,
28.275,5.8643,98.4550,1.2623,1.3826,-0.000018,0.000018,-0.000034,0.000042,9.3425,0.9257,0,,,,
28.301,5.8677,98.4789,1.0292,1.1448,-0.000018,0.000018,-0.000035,0.000043,9.3525,0.9268,0,,,,
28.327,5.8788,98.4951,0.6219,0.4643,-0.000018,0.000018,-0.000035,0.000044,9.3613,0.9276,0,,,,
28.352,5.8978,98.5116,1.3447,1.1873,-0.000018,0.000018,-0.000036,0.000044,9.3712,0.9287,0,,,,
28.375,5.9289,98.5493,0.7181,0.8029,-0.000018,0.000019,-0.000037,0.000045,9.3802,0.9296,0,,,,
28.399,5.9459,98.5635,0.8210,0.6486,-0.000018,0.000019,-0.000037,0.000045,9.3900,0.9306,0,,,,
28.426,5.9827,98.6092,2.6871,2.6208,-0.000018,0.000019,-0.000038,0.000046,9.3989,0.9315,0,,,,
28.451,6.0619,98.6926,2.1018,2.0594,-0.000018,0.000019,-0.000039,0.000047,9.4081,0.9325,0,,,,
28.475,6.1083,98.7286,1.6836,1.5689,-0.000018,0.000019,-0.000039,0.000047,9.4168,0.9334,0,,,,
28.502,6.1691,98.7908,2.2921,2.2989,-0.000018,0.000020,-0.000040,0.000048,9.4272,0.9346,0,,,,
28.525,6.1655,98.7549,2.9745,2.8884,-0.000018,0.000020,-0.000040,0.000049,9.4346,0.9354,0,,,,
28.553,6.2212,98.8388,2.6069,2.6251,-0.000018,0.000020,-0.000041,0.000049,9.4435,0.9363,0,,,,
28.576,6.2628,98.8771,1.2803,1.3880,-0.000018,0.000020,-0.000042,0.000050,9.4519,0.9372,0,,,,
28.601,6.2920,98.9150,1.2280,1.0452,-0.000018,0.000020,-0.000043,0.000051,9.4608,0.9382,0,,,,
28.625,6.3185,98.9421,1.5519,1.4754,-0.000018,0.000021,-0.000043,0.000051,9.4692,0.9391,0,,,,
28.650,6.3486,98.9937,1.8608,2.0908,-0.000018,0.000021,-0.000043,0.000051,9.4763,0.9399,0,,,,
28.678,6.4117,99.0579,2.1568,2.3755,-0.000018,0.000021,-0.000044,0.000052,9.4860,0.9410,0,,,,
28.701,6.4725,99.1000,1.9055,1.6895,-0.000018,0.000021,-0.000045,0.000053,9.4955,0.9421,0,,,,
28.725,6.5134,99.1380,1.8157,1.6350,-0.000018,0.000021,-0.000045,0.000053,9.5037,0.9430,0,,,,
28.751,6.5600,99.1872,1.2667,1.2156,-0.000018,0.000021,-0.000046,0.000054,9.5130,0.9441,0,,,,
28.776,6.5266,99.1108,0.9393,1.0591,-0.000018,0.000022,-0.000047,0.000055,9.5211,0.9450,0,,,,
28.799,6.5308,99.1442,1.2387,1.4627,-0.000017,0.000022,-0.000047,0.000055,9.5319,0.9463,0,,,,
28.828,6.5577,99.1936,1.7195,1.3122,-0.000017,0.000022,-0.000048,0.000056,9.5390,0.9471,0,,,,
28.857,6.5956,99.2183,1.0480,0.9368,-0.000017,0.000022,-0.000049,0.000056,9.5490,0.9482,0,,,,
28.875,6.6166,99.2382,0.8685,0.7332,-0.000017,0.000022,-0.000049,0.000057,9.5572,0.9492,0,,,,
28.900,6.6271,99.2520,0.4356,0.4864,-0.000017,0.000022,-0.000050,0.000057,9.5671,0.9503,0,,,,
28.928,6.6340,99.2559,0.2921,0.1035,-0.000017,0.000023,-0.000051,0.000058,9.5755,0.9513,0,,,,
28.949,6.6429,99.2634,0.1427,-0.5260,-0.000016,0.000023,-0.000051,0.000058,9.5863,0.9525,0,,,,
28.975,6.6331,99.2561,-0.3824,-0.2949,-0.000017,0.000023,-0.000052,0.000059,9.5935,0.9534,0,,,,
29.001,6.6183,99.2389,-0.7451,-0.7012,-0.000016,0.000023,-0.000053,0.000060,9.6037,0.9546,0,,,,
29.024,6.5359,99.1196,-0.6130,-0.5661,-0.000016,0.000023,-0.000053,0.000060,9.6122,0.9555,0,,,,
29.051,6.4870,99.0839,-1.8039,-1.6855,-0.000016,0.000023,-0.000054,0.000061,9.6218,0.9566,0,,,,
29.075,6.4268,99.0417,-2.4707,-2.2777,-0.000016,0.000023,-0.000054,0.000061,9.6303,0.9576,0,,,,
29.100,6.3543,98.9665,-2.4938,-2.4381,-0.000016,0.000023,-0.000055,0.000062,9.6401,0.9587,0,,,,
29.125,6.2947,98.9165,-2.6160,-2.5844,-0.000015,0.000024,-0.000056,0.000062,9.6484,0.9596,0,,,,
29.151,6.2291,98.8445,-1.8675,-2.0453,-0.000015,0.000024,-0.000056,0.000063,9.6582,0.9607,0,,,,
29.175,6.1918,98.8172,-0.9019,-1.0127,-0.000015,0.000024,-0.000057,0.000063,9.6667,0.9616,0,,,,
29.200,6.1882,98.8106,0.4929,0.6011,-0.000015,0.000024,-0.000057,0.000063,9.6767,0.9627,0,,,,
29.226,6.2036,98.8264,0.3909,0.4860,-0.000014,0.000024,-0.000058,0.000064,9.6850,0.9636,0,,,,
29.250,6.2086,98.8277,-0.1518,0.0030,-0.000014,0.000024,-0.000058,0.000065,9.6952,0.9647,0,,,,
29.274,6.1384,98.7178,-0.0017,0.0900,-0.000014,0.000024,-0.000059,0.000065,9.7038,0.9656,0,,,,
29.300,6.1223,98.7241,0.8923,0.9526,-0.000014,0.000025,-0.000059,0.000066,9.7138,0.9667,0,,,,
29.326,6.1290,98.7621,1.4700,1.4850,-0.000013,0.000025,-0.000060,0.000066,9.7186,0.9672,0,,,,
29.350,6.1684,98.7926,0.6614,0.6914,-0.000013,0.000025,-0.000060,0.000067,9.7324,0.9687,0,,,,
29.375,6.1794,98.8015,0.4900,0.5821,-0.000013,0.000025,-0.000061,0.000067,9.7408,0.9696,0,,,,
29.400,6.1920,98.8081,0.0737,-0.3273,-0.000012,0.000025,-0.000061,0.000067,9.7504,0.9707,0,,,,
29.424,6.1741,98.7925,-1.2652,-1.1860,-0.000012,0.000025,-0.000062,0.000068,9.7588,0.9716,0,,,,
29.450,6.1391,98.7673,-1.0738,-1.1532,-0.000012,0.000025,-0.000062,0.000068,9.7684,0.9726,0,,,,
29.475,6.1231,98.7459,-0.0380,-0.1722,-0.000012,0.000026,-0.000062,0.000068,9.7770,0.9735,0,,,,
29.500,6.1335,98.7614,1.1090,0.9541,-0.000011,0.000026,-0.000063,0.000069,9.7862,0.9745,0,,,,
29.525,6.0861,98.6654,0.8404,0.8104,-0.000011,0.000026,-0.000063,0.000069,9.7946,0.9754,0,,,,
29.550,6.0741,98.6872,0.8501,1.0540,-0.000011,0.000026,-0.000064,0.000069,9.8052,0.9765,0,,,,
29.578,6.0821,98.7409,2.2110,2.4056,-0.000010,0.000026,-0.000064,0.000070,9.8088,0.9769,0,,,,
29.605,6.1527,98.7766,1.4409,1.3972,-0.000010,0.000026,-0.000064,0.000070,9.8220,0.9783,0,,,,
29.626,6.1832,98.8048,1.2891,1.2167,-0.000010,0.000026,-0.000065,0.000071,9.8303,0.9792,0,,,,
29.651,6.2177,98.8465,1.6826,1.4880,-0.000009,0.000026,-0.000065,0.000071,9.8398,0.9803,0,,,,
29.675,6.2611,98.8865,2.7243,2.5958,-0.000009,0.000027,-0.000065,0.000071,9.8482,0.9812,0,,,,
29.700,6.3530,98.9754,3.0071,2.7629,-0.000009,0.000027,-0.000066,0.000071,9.8587,0.9823,0,,,,
29.724,6.3967,99.0156,1.5259,1.5058,-0.000008,0.000027,-0.000066,0.000072,9.8658,0.9831,0,,,,
29.751,6.4206,99.0389,0.3722,0.3305,-0.000008,0.000027,-0.000066,0.000072,9.8757,0.9842,0,,,,
29.774,6.3484,98.9223,0.3710,0.0894,-0.000007,0.000027,-0.000067,0.000072,9.8840,0.9852,0,,,,
29.799,6.3404,98.9561,1.6148,2.1420,-0.000007,0.000027,-0.000067,0.000072,9.8935,0.9862,0,,,,
29.825,6.3850,99.0054,2.6366,2.7126,-0.000007,0.000027,-0.000067,0.000073,9.9018,0.9871,0,,,,
29.850,6.4620,99.1005,3.4258,3.8970,-0.000006,0.000027,-0.000067,0.000073,9.9115,0.9882,0,,,,
29.874,6.5511,99.1727,3.2354,3.0398,-0.000006,0.000028,-0.000068,0.000073,9.9200,0.9892,0,,,,
29.900,6.6326,99.2339,2.8594,2.8604,-0.000006,0.000028,-0.000068,0.000074,9.9294,0.9903,0,,,,
29.925,6.6857,99.3098,2.7131,2.4764,-0.000005,0.000028,-0.000068,0.000074,9.9376,0.9912,0,,,,
29.950,6.7453,99.3700,1.0822,0.9472,-0.000005,0.000028,-0.000069,0.000074,9.9471,0.9924,0,,,,
29.975,6.7660,99.3880,1.2047,1.2033,-0.000004,0.000028,-0.000069,0.000074,9.9555,0.9933,0,,,,
30.000,6.8088,99.4299,1.3354,1.0258,-0.000004,0.000028,-0.000069,0.000075,9.9659,0.9946,0,,,,
30.025,6.7485,99.3217,1.1879,1.2247,-0.000004,0.000028,-0.000069,0.000075,9.9731,0.9954,0,,,,
30.050,6.7410,99.3387,0.5065,0.6384,-0.000003,0.000028,-0.000070,0.000075,9.9823,0.9965,0,,,,
30.075,6.7322,99.3500,0.4207,0.2248,-0.000003,0.000028,-0.000070,0.000075,9.9905,0.9975,0,,,,
30.100,6.7309,99.3526,0.0932,0.0547,-0.000002,0.000028,-0.000070,0.000075,9.9995,0.9985,0,,,,
30.124,6.7378,99.3616,0.5407,0.3232,-0.000002,0.000028,-0.000070,0.000076,10.0076,0.9995,0,,,,
30.149,6.7486,99.3767,0.5512,0.8824,-0.000002,0.000028,-0.000070,0.000076,10.0167,1.0006,0,,,,
30.175,6.7616,99.3845,0.7564,0.6317,-0.000001,0.000028,-0.000070,0.000076,10.0211,1.0011,0,,,,
30.201,6.7938,99.4166,0.6079,0.8187,-0.000001,0.000028,-0.000071,0.000076,10.0340,1.0026,0,,,,
30.225,6.8075,99.4301,0.7792,0.5766,-0.000000,0.000028,-0.000071,0.000076,10.0420,1.0036,0,,,,
30.250,6.8173,99.4333,-0.5372,-0.5267,-0.000000,0.000028,-0.000071,0.000076,10.0514,1.0047,0,,,,
30.275,6.7168,99.2884,-0.7650,-0.7806,0.000000,0.000028,-0.000071,0.000076,10.0596,1.0057,0,,,,
30.300,6.6354,99.2442,-1.7621,-1.9708,0.000001,0.000028,-0.000071,0.000077,10.0702,1.0069,0,,,,
30.324,6.5981,99.2182,-0.7029,-1.0466,0.000001,0.000028,-0.000071,0.000077,10.0772,1.0077,0,,,,
30.350,6.5801,99.2079,-0.7069,-0.6949,0.000002,0.000028,-0.000071,0.000077,10.0870,1.0089,0,,,,
30.375,6.5560,99.1795,-0.9498,-0.8546,0.000002,0.000028,-0.000072,0.000077,10.0953,1.0098,0,,,,
30.399,6.5294,99.1528,-0.2075,-0.3131,0.000002,0.000028,-0.000072,0.000077,10.1046,1.0109,0,,,,
30.426,6.5394,99.1668,1.5530,1.4809,0.000003,0.000028,-0.000072,0.000077,10.1124,1.0118,0,,,,
30.450,6.5813,99.2072,1.2114,1.0726,0.000003,0.000028,-0.000072,0.000077,10.1223,1.0129,0,,,,
30.474,6.6106,99.2343,1.5535,1.5733,0.000004,0.000028,-0.000072,0.000077,10.1294,1.0137,0,,,,
30.500,6.6355,99.2529,0.0443,0.1345,0.000004,0.000028,-0.000072,0.000077,10.1398,1.0149,0,,,,
30.525,6.5469,99.1200,0.1906,0.1492,0.000005,0.000028,-0.000072,0.000077,10.1481,1.0159,0,,,,
30.551,6.5166,99.1174,-0.4213,-0.5233,0.000005,0.000028,-0.000072,0.000077,10.1571,1.0169,0,,,,
30.575,6.4956,99.1145,0.2827,0.0426,0.000006,0.000027,-0.000072,0.000077,10.1654,1.0179,0,,,,
30.600,6.4954,99.1162,-0.1751,-0.1227,0.000006,0.000027,-0.000072,0.000077,10.1757,1.0190,0,,,,
30.624,6.4954,99.1182,0.0107,-0.0077,0.000007,0.000027,-0.000072,0.000077,10.1827,1.0198,0,,,,
30.651,6.4811,99.0976,-0.9858,-0.9157,0.000007,0.000027,-0.000072,0.000077,10.1916,1.0209,0,,,,
30.675,6.4667,99.0782,-0.9032,-1.0510,0.000007,0.000027,-0.000072,0.000077,10.1963,1.0214,0,,,,
30.702,6.4264,99.0499,0.0646,0.0580,0.000008,0.000027,-0.000072,0.000077,10.2087,1.0228,0,,,,
30.725,6.4419,99.0693,1.7634,1.5558,0.000009,0.000026,-0.000072,0.000077,10.2165,1.0237,0,,,,
30.751,6.4915,99.1188,1.5377,0.8974,0.000009,0.000026,-0.000072,0.000077,10.2257,1.0247,0,,,,
30.775,6.4332,99.0070,0.1857,0.2103,0.000009,0.000026,-0.000072,0.000077,10.2334,1.0256,0,,,,
30.800,6.3884,98.9969,-1.3426,-1.3881,0.000010,0.000026,-0.000072,0.000077,10.2424,1.0266,0,,,,
30.825,6.3262,98.9432,-1.5582,-1.6055,0.000010,0.000026,-0.000072,0.000077,10.2504,1.0275,0,,,,
30.852,6.2833,98.8944,-2.2435,-2.2146,0.000011,0.000025,-0.000071,0.000077,10.2589,1.0284,0,,,,
30.877,6.2210,98.8415,-2.8248,-2.8489,0.000011,0.000025,-0.000071,0.000076,10.2668,1.0293,0,,,,
30.900,6.1357,98.7808,-3.4620,-3.6889,0.000012,0.000025,-0.000071,0.000076,10.2746,1.0301,0,,,,
30.925,6.0390,98.6604,-3.6981,-3.7307,0.000012,0.000025,-0.000071,0.000076,10.2821,1.0309,0,,,,
30.951,5.9556,98.5982,-2.6847,-2.6980,0.000012,0.000025,-0.000071,0.000076,10.2903,1.0318,0,,,,
30.975,5.8843,98.5066,-3.2951,-3.2413,0.000013,0.000025,-0.000071,0.000076,10.2977,1.0325,0,,,,
31.000,5.7963,98.4074,-2.9113,-3.0966,0.000013,0.000025,-0.000070,0.000076,10.3052,1.0333,0,,,,
31.024,5.6497,98.2276,-3.0648,-3.4869,0.000014,0.000025,-0.000070,0.000076,10.3125,1.0340,0,,,,
31.049,5.5323,98.1299,-3.1137,-2.4391,0.000014,0.000024,-0.000070,0.000075,10.3199,1.0348,0,,,,
31.074,5.4686,98.0889,-1.7184,-1.5972,0.000014,0.000024,-0.000070,0.000075,10.3269,1.0354,0,,,,
31.099,5.4285,98.0600,-1.3398,-1.3292,0.000015,0.000024,-0.000069,0.000075,10.3344,1.0361,0,,,,
31.126,5.3930,98.0163,-1.0644,-1.0094,0.000015,0.000024,-0.000069,0.000075,10.3412,1.0368,0,,,,
31.150,5.3686,97.9839,-1.6935,-1.8057,0.000016,0.000023,-0.000069,0.000074,10.3483,1.0375,0,,,,
31.174,5.3207,97.9390,-2.7886,-2.7664,0.000016,0.000023,-0.000069,0.000074,10.3550,1.0381,0,,,,
31.200,5.2194,97.8390,-3.5590,-3.5234,0.000016,0.000023,-0.000068,0.000074,10.3632,1.0388,0,,,,
31.224,5.1456,97.7665,-3.7252,-3.5721,0.000017,0.000023,-0.000068,0.000074,10.3689,1.0394,0,,,,
31.249,5.0364,97.6855,-4.1348,-4.1505,0.000017,0.000023,-0.000068,0.000074,10.3759,1.0400,0,,,,
31.274,4.8882,97.4733,-2.8809,-2.9000,0.000017,0.000022,-0.000067,0.000073,10.3824,1.0405,0,,,,
31.300,4.7876,97.3837,-3.6328,-3.5978,0.000018,0.000022,-0.000067,0.000073,10.3892,1.0411,0,,,,
31.326,4.6837,97.2999,-4.3395,-4.5001,0.000018,0.000022,-0.000067,0.000073,10.3955,1.0416,0,,,,
31.354,4.5698,97.1834,-2.7385,-2.7427,0.000018,0.000022,-0.000066,0.000072,10.4024,1.0422,0,,,,
31.375,4.5192,97.1459,-0.9207,-1.0393,0.000018,0.000022,-0.000066,0.000072,10.4086,1.0427,0,,,,
31.406,4.5116,97.1426,0.4665,0.4537,0.000019,0.000022,-0.000066,0.000072,10.4151,1.0432,0,,,,
31.428,4.5303,97.1556,0.7903,0.7361,0.000019,0.000021,-0.000066,0.000071,10.4211,1.0437,0,,,,
31.450,4.5430,97.1614,-0.4025,-0.2986,0.000019,0.000021,-0.000065,0.000071,10.4274,1.0442,0,,,,
31.475,4.5299,97.1490,-0.7679,-0.9530,0.000019,0.000021,-0.000065,0.000071,10.4329,1.0446,0,,,,
31.500,4.4967,97.1185,-1.0880,-0.5655,0.000020,0.000021,-0.000065,0.000071,10.4407,1.0452,0,,,,
31.526,4.4514,96.9990,-1.6000,-1.4045,0.000020,0.000021,-0.000064,0.000070,10.4432,1.0454,0,,,,
31.550,4.3364,96.9565,-2.3352,-2.2739,0.000020,0.000021,-0.000064,0.000070,10.4521,1.0461,0,,,,
31.575,4.2673,96.8851,-2.4288,-2.5323,0.000020,0.000020,-0.000063,0.000069,10.4578,1.0465,0,,,,
31.602,4.1987,96.8100,-2.5492,-2.7045,0.000020,0.000020,-0.000063,0.000069,10.4637,1.0470,0,,,,
31.626,4.1417,96.7643,-1.5400,-1.7509,0.000021,0.000020,-0.000063,0.000069,10.4693,1.0474,0,,,,
31.649,4.1173,96.7431,-0.3480,0.1694,0.000021,0.000020,-0.000063,0.000069,10.4764,1.0479,0,,,,
31.675,4.1263,96.7505,0.3234,0.4354,0.000021,0.000019,-0.000062,0.000068,10.4811,1.0482,0,,,,
31.699,4.1300,96.7515,-0.1005,-0.0505,0.000021,0.000019,-0.000061,0.000068,10.4873,1.0487,0,,,,
31.725,4.1231,96.7440,-0.4955,-0.3868,0.000021,0.000019,-0.000061,0.000067,10.4927,1.0491,0,,,,
31.750,4.1030,96.7204,-0.8244,-0.6255,0.000021,0.000019,-0.000061,0.000067,10.4990,1.0495,0,,,,
31.775,4.0337,96.6228,-0.2093,-0.1956,0.000021,0.000019,-0.000060,0.000067,10.5043,1.0499,0,,,,
31.801,4.0154,96.6318,0.4651,1.0229,0.000022,0.000019,-0.000060,0.000066,10.5119,1.0504,0,,,,
31.825,4.0378,96.6592,1.4850,1.4633,0.000022,0.000018,-0.000060,0.000066,10.5165,1.0507,0,,,,
31.849,4.0622,96.6792,0.3970,0.3074,0.000022,0.000018,-0.000059,0.000066,10.5236,1.0512,0,,,,
31.876,4.0551,96.6747,-0.6933,-0.7669,0.000022,0.000018,-0.000059,0.000065,10.5293,1.0516,0,,,,
31.901,4.0384,96.6503,-0.9045,-0.8363,0.000022,0.000018,-0.000058,0.000065,10.5340,1.0520,0,,,,
31.925,4.0079,96.6292,-1.2316,-1.3725,0.000022,0.000018,-0.000058,0.000064,10.5409,1.0525,0,,,,
31.951,3.9838,96.6050,-0.4999,-0.4512,0.000022,0.000017,-0.000057,0.000064,10.5496,1.0531,0,,,,
31.975,3.9703,96.5932,-0.4949,-0.5291,0.000022,0.000017,-0.000057,0.000063,10.5555,1.0535,0,,,,
32.002,3.9666,96.5934,0.4647,0.4571,0.000022,0.000017,-0.000056,0.000063,10.5623,1.0540,0,,,,
32.024,3.9298,96.5232,0.4329,0.2641,0.000022,0.000017,-0.000056,0.000063,10.5679,1.0543,0,,,,
32.049,3.9219,96.5301,-0.3883,-0.4927,0.000022,0.000017,-0.000055,0.000062,10.5749,1.0548,0,,,,
32.074,3.8993,96.5174,-0.4744,-0.5604,0.000022,0.000016,-0.000055,0.000062,10.5807,1.0552,0,,,,
32.099,3.8924,96.5150,0.0701,-0.3771,0.000022,0.000016,-0.000055,0.000061,10.5887,1.0558,0,,,,
32.126,3.8883,96.5101,-0.6220,-0.6764,0.000022,0.000016,-0.000054,0.000061,10.5913,1.0559,0,,,,
32.150,3.8662,96.4890,-0.3673,-0.3445,0.000023,0.000016,-0.000054,0.000061,10.6004,1.0566,0,,,,
32.176,3.8576,96.4785,-0.7682,-0.6173,0.000022,0.000016,-0.000054,0.000060,10.6062,1.0569,0,,,,
32.199,3.8312,96.4460,-1.1389,-1.2357,0.000023,0.000015,-0.000053,0.000060,10.6130,1.0574,0,,,,
32.226,3.8053,96.4296,-0.3092,-0.2221,0.000023,0.000015,-0.000053,0.000059,10.6188,1.0578,0,,,,
32.253,3.7993,96.4196,-0.4247,-0.6149,0.000022,0.000015,-0.000052,0.000059,10.6259,1.0583,0,,,,
32.275,3.7446,96.3410,-0.2227,-0.3591,0.000022,0.000015,-0.000051,0.000058,10.6318,1.0587,0,,,,
32.299,3.7280,96.3400,0.2290,0.4252,0.000022,0.000015,-0.000051,0.000058,10.6383,1.0591,0,,,,
32.327,3.7221,96.3405,-0.4679,-0.2537,0.000022,0.000015,-0.000051,0.000058,10.6441,1.0594,0,,,,
32.353,3.7077,96.3301,0.3518,0.3720,0.000022,0.000014,-0.000051,0.000057,10.6510,1.0599,0,,,,
32.375,3.7155,96.3382,0.3596,0.3408,0.000022,0.000014,-0.000050,0.000057,10.6566,1.0603,0,,,,
32.400,3.7115,96.3324,-0.4187,-0.6333,0.000022,0.000014,-0.000050,0.000056,10.6638,1.0607,0,,,,
32.425,3.6934,96.3149,-0.8237,-0.6826,0.000022,0.000014,-0.000049,0.000056,10.6687,1.0610,0,,,,
32.452,3.6684,96.2902,-0.7668,-0.6413,0.000022,0.000014,-0.000049,0.000055,10.6755,1.0615,0,,,,
32.475,3.6466,96.2666,-1.2781,-1.1206,0.000022,0.000014,-0.000049,0.000055,10.6810,1.0618,0,,,,
32.500,3.6150,96.2319,-1.1245,-1.1008,0.000022,0.000014,-0.000048,0.000055,10.6879,1.0623,0,,,,
32.525,3.5489,96.1467,-1.0793,-0.9622,0.000022,0.000014,-0.000048,0.000054,10.6935,1.0626,0,,,,
32.550,3.5013,96.1193,-0.8048,-0.6511,0.000021,0.000013,-0.000048,0.000054,10.7006,1.0631,0,,,,
32.574,3.4890,96.1114,-0.0290,-0.0351,0.000021,0.000013,-0.000047,0.000054,10.7054,1.0634,0,,,,
32.600,3.4878,96.1095,-0.1366,0.0763,0.000021,0.000013,-0.000047,0.000053,10.7125,1.0638,0,,,,
32.627,3.4750,96.0956,-0.5218,-0.6860,0.000021,0.000013,-0.000046,0.000053,10.7182,1.0641,0,,,,
32.652,3.4525,96.0741,-0.5184,-0.4841,0.000021,0.000013,-0.000046,0.000052,10.7251,1.0646,0,,,,
32.675,3.4414,96.0640,-0.6307,-0.5503,0.000021,0.000013,-0.000046,0.000052,10.7306,1.0649,0,,,,
32.701,3.4227,96.0463,-0.5284,-0.1000,0.000020,0.000013,-0.000046,0.000052,10.7381,1.0653,0,,,,
32.725,3.4245,96.0474,0.1554,0.1110,0.000020,0.000012,-0.000046,0.000051,10.7430,1.0656,0,,,,
32.750,3.4224,96.0470,-0.4735,-0.5249,0.000020,0.000012,-0.000045,0.000051,10.7502,1.0661,0,,,,
32.776,3.3589,95.9589,-1.3223,-1.3594,0.000020,0.000012,-0.000045,0.000051,10.7559,1.0664,0,,,,
32.800,3.3000,95.9093,-1.7067,-1.7532,0.000020,0.000012,-0.000044,0.000050,10.7636,1.0668,0,,,,
32.825,3.2538,95.8764,-1.4321,-1.6153,0.000020,0.000012,-0.000044,0.000050,10.7695,1.0672,0,,,,
32.851,3.2300,95.8561,-0.3367,0.3896,0.000019,0.000012,-0.000044,0.000050,10.7772,1.0676,0,,,,
32.874,3.2438,95.8672,0.5964,0.6457,0.000019,0.000012,-0.000044,0.000049,10.7823,1.0679,0,,,,
32.902,3.2643,95.8930,1.2682,1.3261,0.000019,0.000012,-0.000044,0.000049,10.7893,1.0683,0,,,,
32.924,3.2940,95.9170,1.3093,1.5714,0.000019,0.000012,-0.000043,0.000049,10.7951,1.0686,0,,,,
32.951,3.3360,95.9618,1.1152,1.0329,0.000019,0.000012,-0.000043,0.000048,10.8022,1.0690,0,,,,
32.974,3.3568,95.9781,0.7314,0.8953,0.000018,0.000011,-0.000043,0.000048,10.8081,1.0694,0,,,,
33.000,3.3761,95.9975,0.7354,0.2883,0.000018,0.000011,-0.000043,0.000048,10.8154,1.0698,0,,,,
33.024,3.3466,95.9490,0.5750,0.6836,0.000018,0.000011,-0.000042,0.000047,10.8204,1.0701,0,,,,
33.051,3.3556,95.9709,0.2170,0.0879,0.000018,0.000011,-0.000042,0.000047,10.8274,1.0705,0,,,,
33.075,3.3566,95.9776,0.4348,0.4504,0.000017,0.000011,-0.000042,0.000047,10.8333,1.0709,0,,,,
33.100,3.3577,95.9766,-0.2469,-0.2972,0.000017,0.000011,-0.000042,0.000047,10.8403,1.0713,0,,,,
33.124,3.3512,95.9738,0.0778,0.1050,0.000017,0.000011,-0.000042,0.000047,10.8461,1.0716,0,,,,
33.149,3.3424,95.9633,-0.5607,-0.4281,0.000017,0.000011,-0.000042,0.000046,10.8533,1.0720,0,,,,
33.175,3.3334,95.9566,0.0028,0.1828,0.000017,0.000011,-0.000041,0.000046,10.8583,1.0723,0,,,,
33.202,3.3412,95.9643,0.5066,0.4842,0.000016,0.000011,-0.000041,0.000046,10.8652,1.0727,0,,,,
33.225,3.3547,95.9776,0.7248,0.6652,0.000016,0.000011,-0.000041,0.000046,10.8707,1.0731,0,,,,
33.252,3.3750,96.0039,1.3328,1.2125,0.000016,0.000011,-0.000041,0.000046,10.8777,1.0735,0,,,,
33.275,3.3786,95.9846,1.7118,1.8666,0.000016,0.000011,-0.000041,0.000045,10.8833,1.0738,0,,,,
33.300,3.4160,96.0351,1.6617,1.6551,0.000015,0.000010,-0.000041,0.000045,10.8903,1.0742,0,,,,
33.326,3.4324,96.0732,1.9383,2.1359,0.000015,0.000010,-0.000041,0.000045,10.8927,1.0744,0,,,,
33.359,3.5061,96.1306,1.7174,1.7099,0.000015,0.000011,-0.000041,0.000045,10.9024,1.0749,0,,,,
33.378,3.5396,96.1616,1.5429,1.6567,0.000015,0.000011,-0.000041,0.000045,10.9078,1.0753,0,,,,
33.399,3.5802,96.2070,1.3758,1.4792,0.000014,0.000011,-0.000041,0.000045,10.9142,1.0757,0,,,,
33.426,3.6080,96.2279,0.7088,0.7921,0.000014,0.000010,-0.000041,0.000045,10.9199,1.0760,0,,,,
33.451,3.6183,96.2436,0.4819,0.6897,0.000014,0.000010,-0.000041,0.000044,10.9266,1.0764,0,,,,
33.474,3.6453,96.2696,1.7450,1.8848,0.000014,0.000010,-0.000041,0.000044,10.9319,1.0768,0,,,,
33.501,3.6973,96.3256,1.5941,1.5678,0.000014,0.000010,-0.000041,0.000044,10.9391,1.0772,0,,,,
33.525,3.7056,96.3114,1.7693,1.9748,0.000014,0.000010,-0.000041,0.000044,10.9447,1.0776,0,,,,
33.549,3.7467,96.3690,1.8773,1.8616,0.000013,0.000011,-0.000041,0.000044,10.9511,1.0780,0,,,,
33.575,3.7834,96.4047,1.9091,2.0749,0.000013,0.000011,-0.000040,0.000044,10.9569,1.0784,0,,,,
33.600,3.8470,96.4690,2.2326,2.2928,0.000013,0.000011,-0.000041,0.000044,10.9644,1.0789,0,,,,
33.624,3.8907,96.5109,1.7374,1.9474,0.000013,0.000010,-0.000041,0.000044,10.9693,1.0792,0,,,,
33.649,3.9275,96.5389,1.1522,1.0903,0.000013,0.000010,-0.000041,0.000044,10.9760,1.0797,0,,,,
33.675,3.9446,96.5654,0.7438,0.6485,0.000012,0.000010,-0.000041,0.000044,10.9816,1.0801,0,,,,
33.700,3.9643,96.5787,0.6914,0.8253,0.000012,0.000010,-0.000041,0.000044,10.9878,1.0805,0,,,,
33.724,3.9849,96.6088,1.6270,1.6762,0.000012,0.000010,-0.000040,0.000043,10.9927,1.0808,0,,,,
33.749,4.0448,96.6686,2.0390,2.5152,0.000012,0.000011,-0.000040,0.000043,11.0007,1.0814,0,,,,
33.775,4.0630,96.6662,1.8787,1.8920,0.000012,0.000011,-0.000040,0.000043,11.0056,1.0817,0,,,,
33.800,4.0871,96.6933,0.9319,0.8812,0.000012,0.000011,-0.000041,0.000043,11.0121,1.0822,0,,,,
