t_s,fused_yaw_deg,ahrs_yaw_deg,raw_vyaw_deg_s,ahrs_vyaw_deg_s,mag_x,mag_y,mag_z,mag_magnitude,x_m,y_m,is_checkpoint,checkpoint_idx,gt_x,gt_y,gt_error_m
20.841,156.9789,-107.2439,0.9444,0.7921,-0.000033,0.000004,-0.000009,0.000035,7.1566,2.4552,0,,,,
20.889,157.0065,-107.2167,0.8723,0.2831,-0.000034,0.000004,-0.000010,0.000035,7.1343,2.4647,0,,,,
20.939,157.0065,-107.2114,0.4458,1.0222,-0.000034,0.000005,-0.000010,0.000036,7.1150,2.4729,0,,,,
20.989,157.0976,-107.1249,1.3016,0.7421,-0.000035,0.000006,-0.000011,0.000037,7.0922,2.4826,0,,,,
21.040,157.1681,-107.0695,1.9605,2.0674,-0.000035,0.000006,-0.000011,0.000037,7.0708,2.4916,0,,,,
21.089,157.2545,-106.9640,1.3867,1.4844,-0.000035,0.000007,-0.000011,0.000037,7.0471,2.5016,0,,,,
21.139,157.2622,-106.9625,-1.1321,-1.6938,-0.000035,0.000007,-0.000011,0.000038,7.0247,2.5109,0,,,,
21.190,157.2048,-107.0180,-0.9130,-1.0584,-0.000036,0.000007,-0.000012,0.000038,7.0034,2.5199,0,,,,
21.239,157.1567,-107.0558,-0.3445,0.5961,-0.000036,0.000008,-0.000012,0.000039,6.9835,2.5282,0,,,,
21.289,157.1845,-107.0378,0.6164,0.5038,-0.000036,0.000008,-0.000012,0.000039,6.9637,2.5365,0,,,,
21.339,157.2385,-106.9840,1.7883,1.8277,-0.000036,0.000008,-0.000013,0.000039,6.9428,2.5454,0,,,,
21.390,157.2838,-106.9379,0.3965,0.6571,-0.000037,0.000009,-0.000013,0.000040,6.9235,2.5534,0,,,,
21.439,157.3467,-106.8766,0.6185,0.3546,-0.000037,0.000009,-0.000013,0.000040,6.9029,2.5620,0,,,,
21.489,157.3608,-106.8607,0.4080,0.4230,-0.000037,0.000009,-0.000014,0.000041,6.8838,2.5700,0,,,,
21.540,157.3989,-106.8302,-0.1191,-0.6580,-0.000038,0.000009,-0.000014,0.000041,6.8662,2.5773,0,,,,
21.590,157.4210,-106.8019,0.6770,0.7306,-0.000038,0.000010,-0.000014,0.000042,6.8488,2.5845,0,,,,
21.639,157.4656,-106.7622,0.4260,0.5352,-0.000038,0.000010,-0.000015,0.000042,6.8333,2.5910,0,,,,
21.690,157.5284,-106.6881,1.9787,2.0642,-0.000038,0.000010,-0.000015,0.000042,6.8200,2.5965,0,,,,
21.739,157.6997,-106.5220,2.8402,2.8043,-0.000038,0.000010,-0.000015,0.000042,6.8080,2.6014,0,,,,
21.790,157.8422,-106.3801,3.1959,3.3314,-0.000038,0.000011,-0.000015,0.000043,6.7976,2.6056,0,,,,
21.840,158.0063,-106.2066,3.7461,3.8538,-0.000038,0.000011,-0.000016,0.000043,6.7896,2.6088,0,,,,
21.889,158.2551,-105.9663,5.9177,5.8931,-0.000038,0.000011,-0.000016,0.000043,6.7802,2.6126,0,,,,
21.940,158.5838,-105.6374,7.0479,7.2739,-0.000038,0.000011,-0.000016,0.000042,6.7702,2.6166,0,,,,
21.989,159.0242,-105.1675,10.2073,10.4185,-0.000037,0.000012,-0.000016,0.000042,6.7599,2.6206,0,,,,
22.040,159.5720,-104.6514,9.8535,9.8289,-0.000037,0.000012,-0.000016,0.000042,6.7484,2.6250,0,,,,
22.089,160.1269,-104.0975,10.9104,10.3357,-0.000037,0.000012,-0.000017,0.000042,6.7321,2.6311,0,,,,
22.139,160.5590,-103.6525,7.0701,6.9553,-0.000037,0.000012,-0.000017,0.000042,6.7159,2.6370,0,,,,
22.189,160.9126,-103.3101,6.6686,6.6044,-0.000037,0.000013,-0.000017,0.000043,6.6973,2.6435,0,,,,
22.239,161.1663,-103.0563,3.1197,3.0483,-0.000038,0.000013,-0.000017,0.000043,6.6750,2.6513,0,,,,
22.290,161.2970,-102.9202,2.6289,2.8655,-0.000038,0.000013,-0.000018,0.000044,6.6540,2.6586,0,,,,
22.339,161.4148,-102.8087,1.4725,1.4392,-0.000039,0.000013,-0.000018,0.000045,6.6298,2.6667,0,,,,
22.389,161.5082,-102.7162,1.4986,0.8863,-0.000039,0.000014,-0.000019,0.000046,6.6030,2.6758,0,,,,
22.439,161.5500,-102.6703,1.3490,1.2562,-0.000041,0.000014,-0.000019,0.000047,6.5785,2.6840,0,,,,
22.489,161.5886,-102.6326,-0.3706,-0.4933,-0.000042,0.000014,-0.000020,0.000048,6.5518,2.6929,0,,,,
22.540,161.5478,-102.6750,-1.7323,-1.4023,-0.000042,0.000014,-0.000020,0.000049,6.5277,2.7009,0,,,,
22.589,161.4933,-102.7411,-2.4256,-2.6325,-0.000043,0.000015,-0.000021,0.000050,6.5028,2.7093,0,,,,
22.639,161.4238,-102.7980,-0.1232,-0.7604,-0.000044,0.000015,-0.000021,0.000051,6.4768,2.7180,0,,,,
22.689,161.3902,-102.8311,0.8108,0.8181,-0.000045,0.000015,-0.000022,0.000052,6.4522,2.7263,0,,,,
22.740,161.4692,-102.7427,1.4433,1.9068,-0.000045,0.000016,-0.000023,0.000053,6.4288,2.7341,0,,,,
22.789,161.5690,-102.6554,1.5234,0.8772,-0.000046,0.000016,-0.000023,0.000054,6.4066,2.7415,0,,,,
22.839,161.6597,-102.5629,2.3799,2.4586,-0.000046,0.000016,-0.000024,0.000054,6.3827,2.7495,0,,,,
22.889,161.7004,-102.5187,0.6388,0.8466,-0.000047,0.000016,-0.000025,0.000055,6.3645,2.7555,0,,,,
22.940,161.7228,-102.5015,-0.5377,-1.1533,-0.000047,0.000017,-0.000025,0.000056,6.3417,2.7631,0,,,,
22.989,161.6879,-102.5319,-0.1193,0.0961,-0.000047,0.000017,-0.000026,0.000056,6.3218,2.7696,0,,,,
23.039,161.7075,-102.5147,0.0040,0.4518,-0.000047,0.000017,-0.000027,0.000057,6.3030,2.7759,0,,,,
23.089,161.7713,-102.4517,1.6324,1.4611,-0.000047,0.000017,-0.000027,0.000057,6.2828,2.7825,0,,,,
23.139,161.7934,-102.4292,0.5577,0.7106,-0.000048,0.000018,-0.000028,0.000058,6.2633,2.7889,0,,,,
23.190,161.8571,-102.3603,1.7805,1.5483,-0.000048,0.000018,-0.000029,0.000058,6.2440,2.7953,0,,,,
23.240,161.9439,-102.2772,1.4093,1.0606,-0.000048,0.000018,-0.000029,0.000059,6.2234,2.8020,0,,,,
23.289,161.9727,-102.2515,-0.6210,-0.9703,-0.000048,0.000019,-0.000030,0.000060,6.2036,2.8085,0,,,,
23.339,161.9616,-102.2563,0.6148,0.8879,-0.000048,0.000019,-0.000031,0.000060,6.1844,2.8147,0,,,,
23.389,161.9614,-102.2594,-0.4730,0.0093,-0.000048,0.000019,-0.000032,0.000061,6.1629,2.8217,0,,,,
23.439,161.9642,-102.2593,-0.9451,-1.4555,-0.000048,0.000019,-0.000033,0.000061,6.1418,2.8286,0,,,,
23.489,161.9527,-102.2581,0.9797,1.1773,-0.000048,0.000020,-0.000034,0.000062,6.1209,2.8354,0,,,,
23.540,162.0255,-102.1958,1.5652,1.9207,-0.000048,0.000020,-0.000035,0.000062,6.0978,2.8429,0,,,,
23.589,162.1645,-102.0778,2.2287,2.3435,-0.000048,0.000020,-0.000035,0.000063,6.0768,2.8497,0,,,,
23.640,162.2211,-101.9954,1.5334,1.7872,-0.000048,0.000020,-0.000037,0.000064,6.0548,2.8568,0,,,,
23.690,162.2044,-102.0179,-1.3129,-1.3429,-0.000048,0.000021,-0.000038,0.000064,6.0315,2.8642,0,,,,
23.739,162.2306,-101.9910,0.0513,-0.3237,-0.000048,0.000021,-0.000038,0.000065,6.0091,2.8714,0,,,,
23.789,162.2193,-101.9934,1.3807,2.0207,-0.000048,0.000021,-0.000039,0.000066,5.9879,2.8782,0,,,,
23.839,162.2708,-101.9507,0.5377,0.7396,-0.000048,0.000022,-0.000040,0.000066,5.9648,2.8856,0,,,,
23.889,162.3357,-101.8883,0.6346,0.3198,-0.000048,0.000022,-0.000041,0.000067,5.9447,2.8920,0,,,,
23.939,162.3775,-101.8405,1.8516,2.2870,-0.000048,0.000022,-0.000042,0.000067,5.9223,2.8991,0,,,,
23.989,162.4673,-101.7543,0.2080,0.1798,-0.000047,0.000023,-0.000043,0.000068,5.8997,2.9063,0,,,,
24.039,162.4885,-101.7344,0.6583,0.3560,-0.000047,0.000023,-0.000044,0.000069,5.8784,2.9130,0,,,,
24.089,162.4516,-101.7716,-0.5926,-0.4711,-0.000047,0.000024,-0.000045,0.000069,5.8584,2.9193,0,,,,
24.139,162.4197,-101.8046,-2.4237,-2.4573,-0.000046,0.000024,-0.000045,0.000069,5.8362,2.9264,0,,,,
24.189,162.3398,-101.8832,-1.1212,-1.3771,-0.000046,0.000024,-0.000046,0.000070,5.8152,2.9330,0,,,,
24.239,162.2821,-101.9362,-1.3330,-1.4620,-0.000046,0.000025,-0.000047,0.000070,5.7952,2.9394,0,,,,
24.289,162.2340,-101.9899,-1.8130,-2.2852,-0.000045,0.000025,-0.000048,0.000070,5.7730,2.9465,0,,,,
24.339,162.1588,-102.0634,-0.6230,-0.9840,-0.000045,0.000025,-0.000048,0.000071,5.7517,2.9533,0,,,,
24.389,162.0967,-102.1322,-2.0351,-1.7565,-0.000044,0.000026,-0.000049,0.000071,5.7318,2.9598,0,,,,
24.439,162.0307,-102.1806,-1.5079,-1.4063,-0.000044,0.000026,-0.000050,0.000071,5.7108,2.9666,0,,,,
24.489,161.9457,-102.2745,-1.4982,-1.9102,-0.000043,0.000027,-0.000050,0.000071,5.6889,2.9737,0,,,,
24.540,161.8129,-102.4258,-3.8265,-4.4239,-0.000043,0.000027,-0.000051,0.000072,5.6687,2.9803,0,,,,
24.589,161.6656,-102.5554,-1.0949,-0.6899,-0.000042,0.000027,-0.000051,0.000072,5.6465,2.9876,0,,,,
24.639,161.6130,-102.6072,-0.5536,0.0338,-0.000042,0.000028,-0.000052,0.000072,5.6250,2.9947,0,,,,
24.689,161.6011,-102.6296,-1.1918,-1.9304,-0.000041,0.000028,-0.000053,0.000072,5.6046,3.0015,0,,,,
24.739,161.5748,-102.6453,-0.5667,-0.5247,-0.000040,0.000028,-0.000053,0.000072,5.5823,3.0089,0,,,,
24.789,161.5128,-102.7101,-1.9151,-1.5723,-0.000040,0.000028,-0.000053,0.000072,5.5608,3.0161,0,,,,
24.840,161.4222,-102.8108,-2.8793,-3.2914,-0.000039,0.000029,-0.000054,0.000072,5.5401,3.0230,0,,,,
24.889,161.2338,-102.9882,-2.9457,-2.5363,-0.000038,0.000028,-0.000054,0.000072,5.5173,3.0308,0,,,,
24.939,161.1182,-103.1050,-2.6338,-2.7432,-0.000038,0.000029,-0.000055,0.000072,5.4958,3.0381,0,,,,
24.989,161.0819,-103.1340,-0.1394,-0.1284,-0.000037,0.000029,-0.000055,0.000072,5.4749,3.0452,0,,,,
25.039,161.0863,-103.1355,0.4001,0.7622,-0.000036,0.000029,-0.000055,0.000072,5.4519,3.0531,0,,,,
25.089,161.1163,-103.1073,0.1065,-0.3300,-0.000036,0.000029,-0.000056,0.000072,5.4305,3.0604,0,,,,
25.140,161.1250,-103.1002,0.2942,-0.3393,-0.000035,0.000029,-0.000056,0.000073,5.4097,3.0675,0,,,,
25.189,161.0373,-103.1852,-2.7667,-2.2192,-0.000034,0.000029,-0.000056,0.000072,5.3872,3.0753,0,,,,
25.239,160.9841,-103.2360,-1.5554,-1.8581,-0.000034,0.000029,-0.000057,0.000072,5.3661,3.0825,0,,,,
25.289,160.8935,-103.3193,-0.7013,-0.9660,-0.000034,0.000029,-0.000057,0.000072,5.3456,3.0896,0,,,,
25.339,160.8632,-103.3608,-1.5384,-1.2408,-0.000033,0.000029,-0.000057,0.000072,5.3235,3.0973,0,,,,
25.389,160.8616,-103.3602,0.3790,0.3109,-0.000032,0.000029,-0.000058,0.000072,5.3028,3.1045,0,,,,
25.439,160.8312,-103.3887,0.2928,0.0211,-0.000032,0.000030,-0.000058,0.000072,5.2827,3.1114,0,,,,
25.489,160.8175,-103.4046,-1.8018,-2.0064,-0.000032,0.000030,-0.000058,0.000072,5.2614,3.1188,0,,,,
25.540,160.7677,-103.4504,-0.6457,-0.4654,-0.000031,0.000030,-0.000058,0.000072,5.2418,3.1257,0,,,,
25.589,160.7501,-103.4750,-0.9236,-0.3323,-0.000031,0.000030,-0.000058,0.000072,5.2209,3.1329,0,,,,
25.639,160.7586,-103.4637,0.2184,0.1568,-0.000030,0.000030,-0.000058,0.000072,5.1995,3.1404,0,,,,
25.690,160.7623,-103.4586,1.2148,1.1341,-0.000030,0.000030,-0.000058,0.000072,5.1782,3.1479,0,,,,
25.739,160.7885,-103.4365,-1.4343,-1.7619,-0.000030,0.000030,-0.000058,0.000072,5.1580,3.1549,0,,,,
25.789,160.7507,-103.4735,-0.8762,-1.1909,-0.000029,0.000030,-0.000058,0.000072,5.1356,3.1627,0,,,,
25.840,160.6867,-103.5341,-0.0750,0.4765,-0.000029,0.000030,-0.000058,0.000072,5.1136,3.1704,0,,,,
25.890,160.7374,-103.4844,1.0359,0.9507,-0.000028,0.000030,-0.000059,0.000072,5.0926,3.1778,0,,,,
25.939,160.8581,-103.3647,2.1034,1.8951,-0.000028,0.000030,-0.000058,0.000071,5.0703,3.1855,0,,,,
25.989,160.9470,-103.2725,1.3763,1.3826,-0.000028,0.000030,-0.000058,0.000072,5.0488,3.1930,0,,,,
26.040,160.9514,-103.2767,-1.1259,-1.2235,-0.000027,0.000030,-0.000058,0.000071,5.0284,3.2000,0,,,,
26.089,160.9138,-103.3086,-0.3602,-0.1578,-0.000027,0.000031,-0.000058,0.000071,5.0073,3.2073,0,,,,
26.139,160.8889,-103.3306,0.1458,-0.3450,-0.000026,0.000030,-0.000058,0.000071,4.9857,3.2148,0,,,,
26.189,160.9418,-103.2843,0.6922,0.2129,-0.000026,0.000031,-0.000058,0.000071,4.9641,3.2223,0,,,,
26.239,161.0659,-103.1553,2.2683,2.1741,-0.000025,0.000031,-0.000058,0.000070,4.9417,3.2300,0,,,,
26.289,161.1305,-103.0907,1.7844,1.6829,-0.000025,0.000031,-0.000058,0.000070,4.9201,3.2374,0,,,,
26.340,161.2295,-102.9968,0.9571,0.4014,-0.000024,0.000031,-0.000058,0.000070,4.8999,3.2443,0,,,,
26.389,161.3078,-102.9152,1.1585,1.2744,-0.000024,0.000031,-0.000058,0.000070,4.8779,3.2517,0,,,,
26.439,161.3275,-102.8931,1.1210,1.5768,-0.000023,0.000031,-0.000058,0.000069,4.8570,3.2588,0,,,,
26.489,161.4059,-102.8172,0.3060,-0.1316,-0.000023,0.000031,-0.000057,0.000069,4.8371,3.2655,0,,,,
26.539,161.4360,-102.7868,0.8865,0.9064,-0.000022,0.000030,-0.000057,0.000069,4.8148,3.2730,0,,,,
26.589,161.5206,-102.7003,2.4378,2.8034,-0.000022,0.000031,-0.000057,0.000068,4.7932,3.2803,0,,,,
26.639,161.6480,-102.5661,3.0601,2.9696,-0.000021,0.000030,-0.000057,0.000068,4.7727,3.2871,0,,,,
26.690,161.8288,-102.3943,3.1938,2.8214,-0.000021,0.000030,-0.000057,0.000068,4.7504,3.2945,0,,,,
26.739,161.9813,-102.2395,2.4676,2.6463,-0.000020,0.000030,-0.000057,0.000067,4.7289,3.3015,0,,,,
26.790,162.0517,-102.1694,0.7849,0.9622,-0.000020,0.000030,-0.000056,0.000067,4.7086,3.3081,0,,,,
26.839,162.1028,-102.1204,0.7374,0.4628,-0.000019,0.000030,-0.000056,0.000067,4.6860,3.3154,0,,,,
26.889,162.1588,-102.0622,2.2981,2.4099,-0.000019,0.000030,-0.000056,0.000066,4.6648,3.3222,0,,,,
26.939,162.2906,-101.9320,2.1799,1.7530,-0.000019,0.000030,-0.000056,0.000066,4.6443,3.3288,0,,,,
26.989,162.4304,-101.7915,1.8208,1.7243,-0.000019,0.000030,-0.000055,0.000065,4.6220,3.3359,0,,,,
27.039,162.4887,-101.7320,1.4905,1.6350,-0.000018,0.000030,-0.000055,0.000065,4.6008,3.3426,0,,,,
27.089,162.5446,-101.6814,0.5257,-0.0316,-0.000018,0.000030,-0.000054,0.000065,4.5809,3.3489,0,,,,
27.139,162.5594,-101.6631,1.0254,0.7627,-0.000018,0.000030,-0.000054,0.000064,4.5588,3.3558,0,,,,
27.189,162.6018,-101.6202,0.6525,1.2430,-0.000017,0.000030,-0.000053,0.000064,4.5375,3.3625,0,,,,
27.240,162.7354,-101.4783,2.1703,2.5082,-0.000017,0.000030,-0.000053,0.000063,4.5177,3.3687,0,,,,
27.289,162.8212,-101.4009,1.9920,1.8174,-0.000017,0.000030,-0.000053,0.000063,4.4952,3.3757,0,,,,
27.339,162.8637,-101.3595,-0.1680,-0.1142,-0.000017,0.000030,-0.000052,0.000062,4.4734,3.3824,0,,,,
27.389,162.9200,-101.3012,1.1450,0.9042,-0.000016,0.000030,-0.000051,0.000062,4.4523,3.3889,0,,,,
27.439,162.9721,-101.2489,2.2091,2.2329,-0.000016,0.000030,-0.000051,0.000061,4.4289,3.3961,0,,,,
27.489,163.0739,-101.1474,0.8480,1.0299,-0.000016,0.000030,-0.000050,0.000060,4.4071,3.4027,0,,,,
27.539,163.1490,-101.0736,0.8369,0.8694,-0.000016,0.000030,-0.000050,0.000060,4.3870,3.4088,0,,,,
27.589,163.1775,-101.0443,1.1246,0.8174,-0.000016,0.000029,-0.000049,0.000059,4.3646,3.4156,0,,,,
27.640,163.1692,-101.0542,-0.7171,-0.7172,-0.000016,0.000029,-0.000048,0.000059,4.3431,3.4221,0,,,,
27.689,163.2017,-101.0220,0.2529,0.1476,-0.000016,0.000029,-0.000048,0.000058,4.3226,3.4283,0,,,,
27.739,163.2643,-100.9557,1.3984,1.3328,-0.000015,0.000029,-0.000047,0.000057,4.3002,3.4350,0,,,,
27.789,163.3103,-100.9126,0.6134,0.3739,-0.000015,0.000029,-0.000047,0.000057,4.2788,3.4415,0,,,,
27.839,163.3958,-100.8231,2.3089,1.8922,-0.000015,0.000029,-0.000046,0.000057,4.2582,3.4476,0,,,,
27.889,163.4778,-100.7436,1.9262,2.1410,-0.000015,0.000029,-0.000045,0.000056,4.2355,3.4544,0,,,,
27.939,163.5295,-100.6932,0.1852,0.0561,-0.000015,0.000029,-0.000045,0.000055,4.2145,3.4606,0,,,,
27.989,163.5767,-100.6450,0.1994,0.3395,-0.000015,0.000028,-0.000044,0.000055,4.1942,3.4666,0,,,,
28.040,163.5831,-100.6375,0.5028,0.7774,-0.000015,0.000028,-0.000044,0.000054,4.1723,3.4731,0,,,,
28.089,163.6010,-100.6168,-0.0515,-0.7828,-0.000015,0.000028,-0.000043,0.000054,4.1508,3.4794,0,,,,
28.139,163.6121,-100.6069,1.1869,1.1347,-0.000015,0.000028,-0.000043,0.000053,4.1288,3.4859,0,,,,
28.189,163.7123,-100.5096,2.6398,2.6186,-0.000015,0.000027,-0.000042,0.000053,4.1053,3.4928,0,,,,
28.239,163.8759,-100.3455,1.9472,1.8510,-0.000015,0.000028,-0.000042,0.000052,4.0840,3.4990,0,,,,
28.289,163.9760,-100.2608,1.7215,1.8446,-0.000015,0.000027,-0.000042,0.000052,4.0635,3.5049,0,,,,
28.339,163.9758,-100.2463,-0.5422,-0.5180,-0.000015,0.000027,-0.000041,0.000052,4.0406,3.5114,0,,,,
28.389,163.9733,-100.2503,-0.3277,-0.9386,-0.000016,0.000027,-0.000041,0.000051,4.0192,3.5176,0,,,,
28.439,163.9316,-100.2935,-0.7159,-0.9412,-0.000016,0.000027,-0.000040,0.000051,3.9987,3.5235,0,,,,
28.489,163.9105,-100.3109,-1.1492,-0.6393,-0.000016,0.000026,-0.000040,0.000051,3.9763,3.5300,0,,,,
28.539,163.8965,-100.3251,0.0295,-0.0819,-0.000016,0.000027,-0.000040,0.000051,3.9550,3.5361,0,,,,
28.589,163.8877,-100.3378,0.7806,0.5989,-0.000016,0.000026,-0.000039,0.000050,3.9346,3.5420,0,,,,
28.639,163.9024,-100.3210,-0.5416,-0.5408,-0.000016,0.000026,-0.000039,0.000050,3.9124,3.5484,0,,,,
28.689,163.8779,-100.3444,-0.2862,-0.5820,-0.000017,0.000026,-0.000039,0.000050,3.8909,3.5546,0,,,,
28.740,163.8556,-100.3642,-0.7635,-0.3254,-0.000017,0.000026,-0.000039,0.000050,3.8702,3.5606,0,,,,
28.789,163.8481,-100.3735,-0.1519,0.0504,-0.000017,0.000026,-0.000038,0.000049,3.8479,3.5671,0,,,,
28.839,163.8292,-100.3938,-0.1480,-0.3178,-0.000017,0.000026,-0.000038,0.000049,3.8260,3.5734,0,,,,
28.889,163.7845,-100.4266,-1.7864,-1.7211,-0.000017,0.000026,-0.000038,0.000049,3.8050,3.5795,0,,,,
28.939,163.7414,-100.4740,-0.7267,-0.9552,-0.000017,0.000026,-0.000037,0.000049,3.7830,3.5859,0,,,,
28.989,163.7291,-100.4912,0.1269,-0.0940,-0.000018,0.000026,-0.000037,0.000049,3.7596,3.5927,0,,,,
29.039,163.6682,-100.5571,-1.4206,-1.5845,-0.000018,0.000026,-0.000037,0.000048,3.7389,3.5987,0,,,,
29.089,163.6240,-100.5998,-1.4726,-1.7322,-0.000018,0.000027,-0.000036,0.000048,3.7161,3.6054,0,,,,
29.139,163.5460,-100.6750,-0.5345,-0.5840,-0.000018,0.000027,-0.000036,0.000048,3.6945,3.6118,0,,,,
29.189,163.4576,-100.7507,-1.9481,-1.9566,-0.000018,0.000027,-0.000036,0.000048,3.6743,3.6178,0,,,,
29.239,163.3663,-100.8547,-2.2411,-1.8342,-0.000018,0.000027,-0.000035,0.000048,3.6518,3.6245,0,,,,
29.290,163.3196,-100.9015,-0.4800,0.6145,-0.000018,0.000027,-0.000035,0.000048,3.6303,3.6309,0,,,,
29.339,163.3570,-100.8711,1.0920,0.9339,-0.000018,0.000027,-0.000035,0.000047,3.6103,3.6369,0,,,,
29.389,163.4375,-100.7842,3.1787,2.9234,-0.000018,0.000027,-0.000035,0.000048,3.5875,3.6437,0,,,,
29.439,163.5580,-100.6654,1.8980,2.2560,-0.000018,0.000027,-0.000034,0.000047,3.5662,3.6500,0,,,,
29.489,163.6893,-100.5378,1.2035,1.0230,-0.000018,0.000027,-0.000034,0.000047,3.5466,3.6558,0,,,,
29.539,163.7423,-100.4812,0.8219,0.0791,-0.000017,0.000027,-0.000034,0.000047,3.5239,3.6624,0,,,,
29.589,163.7383,-100.4852,-0.0678,-0.0307,-0.000017,0.000027,-0.000034,0.000047,3.5024,3.6687,0,,,,
29.639,163.7642,-100.4556,-0.6373,-0.6864,-0.000017,0.000027,-0.000034,0.000047,3.4822,3.6746,0,,,,
29.689,163.7496,-100.4716,0.6132,0.7670,-0.000017,0.000027,-0.000033,0.000046,3.4592,3.6813,0,,,,
29.739,163.7928,-100.4294,-0.1583,-0.5671,-0.000017,0.000027,-0.000033,0.000046,3.4370,3.6877,0,,,,
29.789,163.8667,-100.3670,1.1551,1.3724,-0.000017,0.000027,-0.000033,0.000046,3.4162,3.6938,0,,,,
29.839,163.8946,-100.3259,1.5397,1.6170,-0.000017,0.000027,-0.000033,0.000046,3.3930,3.7005,0,,,,
29.889,163.8615,-100.3614,-1.2587,-1.7942,-0.000017,0.000028,-0.000033,0.000046,3.3714,3.7067,0,,,,
29.939,163.8191,-100.4091,-1.1645,-1.1768,-0.000016,0.000027,-0.000033,0.000046,3.3509,3.7127,0,,,,
29.989,163.8156,-100.4038,0.3836,0.9783,-0.000017,0.000028,-0.000032,0.000046,3.3278,3.7194,0,,,,
30.039,163.8395,-100.3879,0.5092,0.7113,-0.000016,0.000027,-0.000032,0.000045,3.3076,3.7252,0,,,,
30.089,163.8667,-100.3625,0.8206,1.0338,-0.000016,0.000028,-0.000032,0.000045,3.2861,3.7315,0,,,,
30.139,163.8808,-100.3412,0.3236,0.6559,-0.000016,0.000028,-0.000032,0.000045,3.2632,3.7381,0,,,,
30.189,163.9103,-100.3123,0.0996,0.1810,-0.000016,0.000028,-0.000031,0.000045,3.2420,3.7442,0,,,,
30.240,163.9291,-100.2890,0.3951,-0.1652,-0.000016,0.000028,-0.000031,0.000045,3.2217,3.7501,0,,,,
30.289,163.9124,-100.3109,-0.2726,-0.3837,-0.000016,0.000028,-0.000031,0.000044,3.1989,3.7566,0,,,,
30.339,163.9519,-100.2703,0.7297,0.8095,-0.000016,0.000028,-0.000030,0.000044,3.1775,3.7628,0,,,,
30.389,163.9813,-100.2425,0.2984,0.1560,-0.000016,0.000028,-0.000030,0.000044,3.1572,3.7686,0,,,,
30.439,163.9729,-100.2498,-0.5199,-0.8685,-0.000015,0.000028,-0.000029,0.000044,3.1343,3.7752,0,,,,
30.489,164.0191,-100.2024,0.4129,-0.1193,-0.000015,0.000029,-0.000029,0.000044,3.1123,3.7815,0,,,,
30.539,164.0081,-100.2110,0.4346,0.8162,-0.000015,0.000029,-0.000029,0.000043,3.0914,3.7875,0,,,,
30.589,164.0107,-100.2114,-0.0747,0.1161,-0.000015,0.000029,-0.000028,0.000043,3.0688,3.7940,0,,,,
30.639,164.0267,-100.1974,-0.0776,0.2052,-0.000015,0.000029,-0.000027,0.000043,3.0487,3.7997,0,,,,
30.690,164.0112,-100.2127,-0.2879,-0.1873,-0.000014,0.000029,-0.000027,0.000042,3.0274,3.8058,0,,,,
30.739,164.0046,-100.2158,-0.7020,-0.5354,-0.000015,0.000030,-0.000026,0.000042,3.0050,3.8123,0,,,,
30.789,163.9637,-100.2594,-0.5731,-0.8385,-0.000014,0.000029,-0.000026,0.000041,2.9834,3.8185,0,,,,
30.840,163.9549,-100.2697,-0.2784,-0.1500,-0.000014,0.000030,-0.000025,0.000041,2.9630,3.8243,0,,,,
30.889,163.9556,-100.2671,0.0326,0.1116,-0.000014,0.000030,-0.000024,0.000041,2.9415,3.8305,0,,,,
30.939,163.9761,-100.2456,1.5387,1.3572,-0.000014,0.000030,-0.000024,0.000041,2.9180,3.8373,0,,,,
30.989,164.0241,-100.1994,0.7893,0.7925,-0.000014,0.000030,-0.000023,0.000040,2.8975,3.8431,0,,,,
31.039,164.0478,-100.1757,-0.5416,-0.7873,-0.000014,0.000030,-0.000022,0.000040,2.8753,3.8495,0,,,,
31.089,164.0406,-100.1823,0.0372,0.1719,-0.000014,0.000030,-0.000021,0.000039,2.8539,3.8556,0,,,,
31.140,164.0109,-100.2115,0.0542,-0.4005,-0.000014,0.000030,-0.000021,0.000039,2.8333,3.8615,0,,,,
31.189,164.0165,-100.2070,-0.5289,-0.6828,-0.000014,0.000030,-0.000020,0.000039,2.8105,3.8680,0,,,,
31.239,163.9964,-100.2232,-0.2104,0.2046,-0.000014,0.000030,-0.000019,0.000039,2.7880,3.8745,0,,,,
31.290,164.0176,-100.2036,0.5969,0.4414,-0.000015,0.000030,-0.000019,0.000038,2.7678,3.8803,0,,,,
31.339,164.1062,-100.1159,2.2244,2.0394,-0.000015,0.000030,-0.000018,0.000038,2.7458,3.8866,0,,,,
31.389,164.1657,-100.0575,0.4594,0.6048,-0.000015,0.000030,-0.000017,0.000038,2.7263,3.8921,0,,,,
31.439,164.1680,-100.0491,-0.9746,-0.9853,-0.000016,0.000030,-0.000017,0.000038,2.7101,3.8967,0,,,,
31.489,164.1270,-100.0787,-1.7600,-2.0414,-0.000016,0.000030,-0.000016,0.000038,2.6943,3.9012,0,,,,
31.539,164.0698,-100.1515,-0.3920,-0.1163,-0.000016,0.000030,-0.000016,0.000037,2.6800,3.9052,0,,,,
31.589,164.1070,-100.1225,0.8253,1.0310,-0.000016,0.000030,-0.000016,0.000038,2.6702,3.9081,0,,,,
31.639,164.1215,-100.1005,0.3797,0.4458,-0.000017,0.000030,-0.000015,0.000038,2.6614,3.9105,0,,,,
