t_s,fused_yaw_deg,ahrs_yaw_deg,raw_vyaw_deg_s,ahrs_vyaw_deg_s,mag_x,mag_y,mag_z,mag_magnitude,x_m,y_m,is_checkpoint,checkpoint_idx,gt_x,gt_y,gt_error_m
21.445,1.2874,97.0638,2.2548,1.7690,-0.000005,0.000007,-0.000023,0.000025,8.8921,0.0001,0,,,,
21.493,1.3794,97.1584,2.5748,2.7691,-0.000005,0.000007,-0.000023,0.000025,8.9128,0.0006,0,,,,
21.544,1.4987,97.2745,0.6884,0.8509,-0.000005,0.000007,-0.000023,0.000025,8.9339,0.0011,0,,,,
21.593,1.5358,97.3146,1.3304,1.4232,-0.000005,0.000007,-0.000023,0.000025,8.9546,0.0017,0,,,,
21.644,1.5695,97.3484,0.5229,0.7813,-0.000005,0.000008,-0.000023,0.000025,8.9764,0.0022,0,,,,
21.694,1.6413,97.4194,1.3476,1.8122,-0.000006,0.000008,-0.000023,0.000025,8.9986,0.0029,0,,,,
21.744,1.6764,97.4550,1.1984,1.2107,-0.000006,0.000008,-0.000023,0.000026,9.0206,0.0035,0,,,,
21.793,1.7250,97.5012,0.3432,0.4137,-0.000007,0.000008,-0.000023,0.000026,9.0430,0.0042,0,,,,
21.844,1.7447,97.5232,0.4596,0.4592,-0.000007,0.000009,-0.000024,0.000026,9.0652,0.0048,0,,,,
21.893,1.7321,97.5094,-0.6220,-0.6815,-0.000008,0.000009,-0.000024,0.000027,9.0874,0.0055,0,,,,
21.944,1.7449,97.5229,0.5587,0.6168,-0.000009,0.000009,-0.000024,0.000027,9.1100,0.0062,0,,,,
21.993,1.7833,97.5617,2.4714,2.1231,-0.000009,0.000010,-0.000024,0.000028,9.1323,0.0069,0,,,,
22.044,1.8712,97.6493,1.2707,1.1441,-0.000010,0.000011,-0.000025,0.000029,9.1544,0.0076,0,,,,
22.093,1.9390,97.7161,1.5819,1.0905,-0.000011,0.000011,-0.000025,0.000029,9.1765,0.0083,0,,,,
22.144,1.9738,97.7516,1.2158,0.6305,-0.000012,0.000012,-0.000026,0.000031,9.1979,0.0090,0,,,,
22.193,2.0149,97.7926,0.0226,0.1609,-0.000012,0.000012,-0.000026,0.000031,9.2192,0.0098,0,,,,
22.243,2.0333,97.8133,1.6913,2.1213,-0.000013,0.000013,-0.000027,0.000032,9.2396,0.0105,0,,,,
22.294,2.0887,97.8653,0.3835,0.4750,-0.000013,0.000014,-0.000027,0.000033,9.2598,0.0112,0,,,,
22.344,2.1493,97.9278,2.6825,2.4436,-0.000014,0.000014,-0.000028,0.000034,9.2799,0.0120,0,,,,
22.394,2.1902,97.9685,0.1533,-0.0712,-0.000015,0.000015,-0.000029,0.000036,9.2998,0.0127,0,,,,
22.444,2.2497,98.0264,1.3833,1.3385,-0.000015,0.000015,-0.000030,0.000037,9.3202,0.0135,0,,,,
22.493,2.2948,98.0738,1.4208,2.3371,-0.000016,0.000016,-0.000031,0.000038,9.3406,0.0143,0,,,,
22.544,2.4043,98.1807,0.8502,1.0114,-0.000016,0.000016,-0.000032,0.000039,9.3616,0.0152,0,,,,
22.593,2.4036,98.1840,1.0431,1.3080,-0.000017,0.000017,-0.000034,0.000041,9.3823,0.0160,0,,,,
22.643,2.4150,98.1919,-0.2827,-0.7672,-0.000017,0.000017,-0.000034,0.000042,9.4029,0.0169,0,,,,
22.694,2.4405,98.2161,0.7458,-0.0179,-0.000017,0.000018,-0.000036,0.000044,9.4239,0.0178,0,,,,
22.744,2.3901,98.1665,0.0584,-0.8220,-0.000017,0.000019,-0.000037,0.000045,9.4447,0.0187,0,,,,
22.794,2.4375,98.2154,0.9196,1.3095,-0.000018,0.000019,-0.000038,0.000046,9.4658,0.0196,0,,,,
22.843,2.5162,98.2978,3.4205,3.5637,-0.000018,0.000020,-0.000040,0.000048,9.4869,0.0205,0,,,,
22.894,2.6124,98.3871,-0.2052,-0.1428,-0.000018,0.000020,-0.000042,0.000050,9.5083,0.0214,0,,,,
22.943,2.6430,98.4201,0.6768,0.1336,-0.000017,0.000021,-0.000043,0.000051,9.5295,0.0224,0,,,,
22.993,2.5752,98.3519,-1.0381,-0.4556,-0.000017,0.000021,-0.000044,0.000052,9.5504,0.0234,0,,,,
23.044,2.5966,98.3738,0.2000,0.4532,-0.000017,0.000022,-0.000046,0.000054,9.5717,0.0243,0,,,,
23.093,2.6317,98.4135,3.0138,3.3960,-0.000017,0.000022,-0.000047,0.000055,9.5930,0.0253,0,,,,
23.144,2.7142,98.4903,0.3148,-0.2986,-0.000016,0.000022,-0.000049,0.000056,9.6141,0.0263,0,,,,
23.194,2.7570,98.5329,0.8961,1.0855,-0.000016,0.000023,-0.000051,0.000058,9.6356,0.0273,0,,,,
23.244,2.7656,98.5423,1.4581,2.0907,-0.000016,0.000023,-0.000052,0.000059,9.6576,0.0284,0,,,,
23.294,2.8604,98.6350,0.4955,0.0460,-0.000015,0.000023,-0.000053,0.000060,9.6803,0.0295,0,,,,
23.344,2.8617,98.6400,1.0895,1.2774,-0.000014,0.000024,-0.000055,0.000062,9.7035,0.0306,0,,,,
23.393,2.8391,98.6163,-1.4898,-1.3529,-0.000014,0.000024,-0.000056,0.000062,9.7259,0.0317,0,,,,
23.443,2.8136,98.5893,-1.4293,-1.6260,-0.000014,0.000024,-0.000057,0.000064,9.7479,0.0328,0,,,,
23.494,2.6822,98.4591,-2.5196,-2.1713,-0.000013,0.000025,-0.000059,0.000065,9.7693,0.0339,0,,,,
23.544,2.5040,98.2790,-4.7937,-4.9209,-0.000013,0.000025,-0.000060,0.000066,9.7900,0.0348,0,,,,
23.593,2.3097,98.0851,-4.3631,-5.0947,-0.000012,0.000025,-0.000061,0.000067,9.8102,0.0356,0,,,,
23.644,2.0941,97.8797,-1.6946,-2.2494,-0.000011,0.000026,-0.000061,0.000068,9.8295,0.0364,0,,,,
23.694,2.0240,97.8032,-1.2874,-0.7331,-0.000011,0.000026,-0.000062,0.000068,9.8480,0.0370,0,,,,
23.744,1.9480,97.7255,-0.6114,-0.0840,-0.000010,0.000027,-0.000063,0.000069,9.8653,0.0376,0,,,,
23.794,1.9648,97.7399,-0.3668,-0.6991,-0.000009,0.000027,-0.000064,0.000070,9.8823,0.0382,0,,,,
23.844,1.9349,97.7126,-0.9140,-0.9618,-0.000009,0.000027,-0.000064,0.000070,9.8979,0.0387,0,,,,
23.893,1.8786,97.6540,-2.0000,-2.4242,-0.000008,0.000027,-0.000065,0.000071,9.9131,0.0392,0,,,,
23.945,1.7281,97.5034,-4.0181,-3.7495,-0.000007,0.000028,-0.000065,0.000071,9.9277,0.0397,0,,,,
23.994,1.4570,97.2328,-4.8928,-4.8119,-0.000007,0.000028,-0.000065,0.000071,9.9425,0.0401,0,,,,
24.044,1.1895,96.9660,-5.5117,-5.5084,-0.000006,0.000028,-0.000066,0.000072,9.9570,0.0404,0,,,,
24.094,0.9185,96.6943,-6.6783,-6.3458,-0.000006,0.000028,-0.000066,0.000072,9.9718,0.0407,0,,,,
24.144,0.5453,96.3224,-7.8385,-8.1292,-0.000005,0.000029,-0.000067,0.000073,9.9867,0.0409,0,,,,
24.193,0.1284,95.9069,-8.2712,-8.5795,-0.000005,0.000029,-0.000067,0.000073,10.0019,0.0410,0,,,,
24.244,-0.3041,95.4730,-7.1283,-7.0103,-0.000004,0.000029,-0.000068,0.000074,10.0169,0.0410,0,,,,
24.293,-0.6896,95.0935,-6.9365,-6.4696,-0.000004,0.000029,-0.000068,0.000074,10.0327,0.0409,0,,,,
24.344,-0.9525,94.8268,-5.0178,-4.5281,-0.000003,0.000029,-0.000069,0.000075,10.0487,0.0407,0,,,,
24.394,-1.1030,94.6744,-2.2596,-2.6752,-0.000002,0.000029,-0.000069,0.000075,10.0666,0.0404,0,,,,
24.443,-1.1967,94.5813,-1.8188,-2.1237,-0.000002,0.000029,-0.000070,0.000076,10.0841,0.0401,0,,,,
24.493,-1.3405,94.4525,-1.9727,-1.8444,-0.000001,0.000029,-0.000070,0.000076,10.1025,0.0397,0,,,,
24.545,-1.3990,94.3782,-0.6853,-0.8455,-0.000000,0.000030,-0.000070,0.000076,10.1215,0.0392,0,,,,
24.593,-1.3967,94.3845,1.5005,2.1684,0.000000,0.000029,-0.000071,0.000077,10.1414,0.0388,0,,,,
24.644,-1.2458,94.5326,2.9913,3.2351,0.000001,0.000029,-0.000071,0.000077,10.1614,0.0383,0,,,,
24.693,-1.1383,94.6394,2.4476,2.1600,0.000002,0.000029,-0.000072,0.000077,10.1816,0.0379,0,,,,
24.744,-1.0810,94.6933,1.1881,0.9059,0.000003,0.000029,-0.000072,0.000077,10.2021,0.0375,0,,,,
24.793,-1.0227,94.7554,1.1872,1.3308,0.000004,0.000029,-0.000072,0.000077,10.2220,0.0371,0,,,,
24.844,-0.9940,94.7799,-0.2826,-0.5452,0.000006,0.000028,-0.000072,0.000077,10.2418,0.0368,0,,,,
24.893,-0.9691,94.8120,2.1311,2.6880,0.000006,0.000028,-0.000072,0.000077,10.2612,0.0364,0,,,,
24.944,-0.8476,94.9306,2.6672,2.6634,0.000007,0.000027,-0.000072,0.000077,10.2803,0.0361,0,,,,
24.994,-0.7755,95.0008,1.6891,2.0269,0.000008,0.000027,-0.000072,0.000077,10.2979,0.0359,0,,,,
25.044,-0.7653,95.0121,-0.4010,-0.5504,0.000009,0.000026,-0.000072,0.000077,10.3147,0.0357,0,,,,
25.093,-0.8264,94.9508,-1.3937,-1.2770,0.000010,0.000026,-0.000071,0.000077,10.3311,0.0354,0,,,,
25.144,-0.9014,94.8771,-0.9308,-0.8831,0.000011,0.000026,-0.000071,0.000076,10.3473,0.0352,0,,,,
25.193,-0.9339,94.8447,0.0782,0.5014,0.000012,0.000025,-0.000071,0.000076,10.3635,0.0349,0,,,,
25.243,-0.9189,94.8580,0.7805,1.2219,0.000013,0.000025,-0.000070,0.000076,10.3803,0.0347,0,,,,
25.294,-0.8465,94.9296,1.0813,0.8908,0.000015,0.000024,-0.000070,0.000075,10.3980,0.0344,0,,,,
25.343,-0.8108,94.9682,-0.3792,-0.4221,0.000015,0.000024,-0.000069,0.000075,10.4169,0.0341,0,,,,
25.393,-0.8352,94.9455,-0.1992,0.3316,0.000017,0.000023,-0.000068,0.000074,10.4372,0.0338,0,,,,
25.444,-0.8373,94.9406,-0.2684,-0.0816,0.000018,0.000022,-0.000067,0.000073,10.4585,0.0335,0,,,,
25.494,-0.8538,94.9206,0.6811,0.0022,0.000018,0.000022,-0.000066,0.000072,10.4805,0.0332,0,,,,
25.544,-0.8615,94.9162,-0.2639,0.3056,0.000019,0.000021,-0.000065,0.000071,10.5035,0.0328,0,,,,
25.594,-0.8722,94.9092,-0.0879,-0.0798,0.000020,0.000020,-0.000063,0.000069,10.5273,0.0325,0,,,,
25.644,-0.8729,94.9031,-0.6489,-1.1400,0.000021,0.000019,-0.000062,0.000068,10.5519,0.0321,0,,,,
25.694,-0.9093,94.8711,0.5512,1.2630,0.000021,0.000018,-0.000060,0.000066,10.5764,0.0317,0,,,,
25.743,-0.9300,94.8477,-0.0376,-0.4169,0.000021,0.000017,-0.000058,0.000064,10.6018,0.0313,0,,,,
25.793,-0.8966,94.8792,-0.0570,-0.1266,0.000022,0.000017,-0.000057,0.000063,10.6273,0.0309,0,,,,
25.843,-0.8628,94.9139,1.6239,0.8156,0.000022,0.000016,-0.000055,0.000061,10.6522,0.0305,0,,,,
25.894,-0.9012,94.8771,0.3315,-0.2545,0.000022,0.000015,-0.000053,0.000059,10.6763,0.0301,0,,,,
25.944,-0.9042,94.8736,-0.4373,-0.0422,0.000021,0.000015,-0.000052,0.000058,10.7000,0.0298,0,,,,
25.994,-0.8661,94.9081,1.3207,0.1460,0.000021,0.000014,-0.000050,0.000056,10.7236,0.0294,0,,,,
26.044,-0.8641,94.9158,2.0351,1.6304,0.000021,0.000013,-0.000048,0.000054,10.7467,0.0290,0,,,,
26.093,-0.8380,94.9395,-0.2560,-0.1726,0.000021,0.000013,-0.000047,0.000053,10.7693,0.0287,0,,,,
26.143,-0.8498,94.9254,-0.6694,-1.6041,0.000020,0.000013,-0.000046,0.000052,10.7919,0.0284,0,,,,
26.194,-0.9444,94.8344,-0.9283,-1.5145,0.000019,0.000012,-0.000045,0.000051,10.8139,0.0280,0,,,,
26.243,-0.9722,94.8066,0.1321,0.6361,0.000019,0.000012,-0.000044,0.000050,10.8359,0.0277,0,,,,
26.294,-0.8833,94.8961,3.0973,3.0999,0.000018,0.000012,-0.000044,0.000049,10.8574,0.0273,0,,,,
26.344,-0.8261,94.9522,1.3898,1.0637,0.000018,0.000011,-0.000043,0.000048,10.8785,0.0270,0,,,,
26.394,-0.7619,95.0118,-0.5835,-0.8708,0.000017,0.000011,-0.000042,0.000047,10.9003,0.0267,0,,,,
26.444,-0.8279,94.9520,-1.0264,-0.2566,0.000016,0.000011,-0.000042,0.000046,10.9215,0.0264,0,,,,
26.494,-0.8944,94.8842,-0.5549,-0.5564,0.000016,0.000011,-0.000041,0.000046,10.9430,0.0261,0,,,,
26.543,-0.8698,94.9081,1.5806,0.8549,0.000015,0.000011,-0.000041,0.000045,10.9648,0.0258,0,,,,
26.593,-0.8499,94.9267,0.4551,0.3980,0.000014,0.000010,-0.000041,0.000045,10.9862,0.0254,0,,,,
26.644,-0.7961,94.9798,-0.1029,-0.1720,0.000013,0.000011,-0.000041,0.000044,11.0079,0.0251,0,,,,
26.694,-0.7965,94.9819,0.5342,1.0337,0.000013,0.000010,-0.000041,0.000044,11.0298,0.0248,0,,,,
26.743,-0.8415,94.9358,-0.9325,-0.8687,0.000012,0.000011,-0.000041,0.000044,11.0519,0.0245,0,,,,
26.794,-0.8335,94.9404,-0.4927,-0.5855,0.000011,0.000011,-0.000041,0.000044,11.0745,0.0242,0,,,,
26.843,-0.8075,94.9723,1.4290,2.1292,0.000011,0.000011,-0.000041,0.000044,11.0972,0.0238,0,,,,
26.894,-0.7358,95.0417,0.8807,0.8974,0.000010,0.000011,-0.000041,0.000044,11.1208,0.0235,0,,,,
26.944,-0.6998,95.0767,0.1038,0.2363,0.000009,0.000012,-0.000041,0.000044,11.1447,0.0232,0,,,,
26.993,-0.7113,95.0663,-0.0916,0.6388,0.000009,0.000012,-0.000041,0.000044,11.1680,0.0229,0,,,,
27.044,-0.7414,95.0372,-0.8120,-0.5916,0.000009,0.000012,-0.000041,0.000044,11.1908,0.0226,0,,,,
27.095,-0.7456,95.0295,-0.7251,-0.6026,0.000008,0.000013,-0.000041,0.000044,11.2138,0.0223,0,,,,
27.144,-0.7691,95.0102,-0.0503,0.4694,0.000008,0.000013,-0.000041,0.000044,11.2365,0.0220,0,,,,
27.194,-0.7427,95.0346,0.3047,0.2049,0.000007,0.000014,-0.000041,0.000044,11.2593,0.0217,0,,,,
27.244,-0.7320,95.0415,-0.8411,-0.5717,0.000007,0.000015,-0.000041,0.000044,11.2818,0.0215,0,,,,
27.294,-0.7607,95.0170,-0.4013,-0.0429,0.000007,0.000015,-0.000041,0.000044,11.3043,0.0212,0,,,,
27.344,-0.7358,95.0411,-0.1132,-0.3080,0.000007,0.000015,-0.000041,0.000044,11.3269,0.0209,0,,,,
27.394,-0.7306,95.0478,-0.0405,0.6342,0.000006,0.000016,-0.000041,0.000044,11.3491,0.0206,0,,,,
27.444,-0.7791,94.9988,-0.9887,-1.3909,0.000006,0.000017,-0.000041,0.000044,11.3709,0.0203,0,,,,
27.494,-0.8162,94.9607,-0.4328,-0.6559,0.000006,0.000017,-0.000040,0.000044,11.3931,0.0200,0,,,,
27.545,-0.7873,94.9940,2.2883,2.7197,0.000006,0.000018,-0.000040,0.000044,11.4154,0.0197,0,,,,
27.594,-0.7635,95.0150,0.0587,0.2186,0.000006,0.000018,-0.000040,0.000044,11.4379,0.0194,0,,,,
27.644,-0.7435,95.0305,-1.1436,-1.6830,0.000005,0.000019,-0.000040,0.000044,11.4609,0.0191,0,,,,
27.695,-0.7987,94.9787,-0.3757,-0.7425,0.000005,0.000019,-0.000039,0.000044,11.4832,0.0188,0,,,,
27.744,-0.8979,94.8797,-1.4781,-1.2046,0.000005,0.000020,-0.000039,0.000044,11.5062,0.0184,0,,,,
27.794,-0.9234,94.8533,-0.1005,-0.3000,0.000005,0.000020,-0.000039,0.000044,11.5287,0.0181,0,,,,
27.844,-0.8775,94.9017,1.6185,2.1593,0.000004,0.000021,-0.000039,0.000044,11.5514,0.0177,0,,,,
27.893,-0.8223,94.9536,0.0843,0.0554,0.000004,0.000022,-0.000038,0.000044,11.5743,0.0174,0,,,,
27.945,-0.8480,94.9257,-1.4453,-2.2140,0.000004,0.000022,-0.000038,0.000044,11.5972,0.0170,0,,,,
27.993,-0.9786,94.7989,-1.6513,-1.4864,0.000004,0.000022,-0.000038,0.000044,11.6198,0.0167,0,,,,
28.044,-1.0463,94.7333,-1.1492,-0.4617,0.000004,0.000023,-0.000038,0.000044,11.6424,0.0163,0,,,,
28.094,-1.0257,94.7511,0.7990,0.1939,0.000003,0.000023,-0.000038,0.000044,11.6632,0.0159,0,,,,
28.144,-1.0190,94.7564,0.1320,0.2744,0.000003,0.000023,-0.000038,0.000044,11.6885,0.0155,0,,,,
28.194,-1.0117,94.7637,-0.6573,-0.4189,0.000003,0.000024,-0.000037,0.000044,11.7073,0.0151,0,,,,
28.244,-1.0577,94.7186,-0.1227,-0.2763,0.000002,0.000024,-0.000037,0.000044,11.7314,0.0147,0,,,,
28.295,-1.1290,94.6494,-0.5638,-0.7166,0.000002,0.000024,-0.000037,0.000044,11.7537,0.0143,0,,,,
28.344,-1.1272,94.6468,-0.1693,-0.2405,0.000002,0.000025,-0.000037,0.000044,11.7758,0.0138,0,,,,
28.394,-1.0844,94.6922,1.2991,1.0624,0.000001,0.000025,-0.000037,0.000045,11.7988,0.0134,0,,,,
28.444,-1.0735,94.7044,0.3780,0.1237,0.000001,0.000025,-0.000037,0.000045,11.8214,0.0129,0,,,,
28.494,-1.0916,94.6829,-0.4758,-1.0742,0.000000,0.000026,-0.000036,0.000045,11.8447,0.0125,0,,,,
28.544,-1.1301,94.6468,-0.7636,-0.8197,-0.000000,0.000026,-0.000036,0.000045,11.8673,0.0121,0,,,,
28.595,-1.1926,94.5846,-0.9142,-1.2922,-0.000001,0.000027,-0.000036,0.000045,11.8900,0.0116,0,,,,
28.643,-1.2216,94.5544,-0.9868,-1.2170,-0.000001,0.000027,-0.000036,0.000045,11.9125,0.0111,0,,,,
28.694,-1.2472,94.5327,0.8794,0.6190,-0.000002,0.000028,-0.000036,0.000046,11.9349,0.0107,0,,,,
28.744,-1.3148,94.4615,-0.7928,-0.7542,-0.000002,0.000028,-0.000036,0.000046,11.9574,0.0102,0,,,,
28.794,-1.3446,94.4321,-1.0113,-1.2572,-0.000003,0.000029,-0.000036,0.000046,11.9795,0.0096,0,,,,
28.844,-1.3972,94.3817,0.1990,0.3874,-0.000003,0.000029,-0.000036,0.000046,12.0017,0.0091,0,,,,
28.894,-1.4170,94.3619,-0.0388,-0.1091,-0.000004,0.000030,-0.000036,0.000047,12.0238,0.0086,0,,,,
28.944,-1.4108,94.3658,-0.0051,-0.2263,-0.000004,0.000030,-0.000036,0.000047,12.0461,0.0080,0,,,,
28.995,-1.4914,94.2918,-0.5857,-0.9183,-0.000005,0.000031,-0.000036,0.000047,12.0676,0.0075,0,,,,
29.044,-1.5223,94.2555,-0.5878,-0.5635,-0.000005,0.000031,-0.000036,0.000048,12.0906,0.0069,0,,,,
29.094,-1.5004,94.2765,1.2407,0.7043,-0.000006,0.000032,-0.000036,0.000048,12.1130,0.0063,0,,,,
29.144,-1.5405,94.2367,-1.1969,-0.5439,-0.000007,0.000032,-0.000036,0.000049,12.1356,0.0057,0,,,,
29.194,-1.5109,94.2658,-0.0633,-0.0932,-0.000007,0.000033,-0.000036,0.000050,12.1582,0.0051,0,,,,
29.244,-1.5610,94.2141,0.4225,-0.0082,-0.000008,0.000033,-0.000037,0.000050,12.1811,0.0045,0,,,,
29.294,-1.6411,94.1356,-2.1119,-1.9815,-0.000008,0.000034,-0.000037,0.000051,12.2044,0.0038,0,,,,
29.344,-1.6763,94.1023,0.3685,-0.1654,-0.000009,0.000034,-0.000038,0.000052,12.2272,0.0032,0,,,,
29.394,-1.6003,94.1783,3.0327,2.6900,-0.000009,0.000034,-0.000038,0.000052,12.2513,0.0025,0,,,,
29.444,-1.5648,94.2104,-0.5055,-0.5513,-0.000010,0.000035,-0.000039,0.000053,12.2739,0.0018,0,,,,
29.494,-1.6276,94.1461,-1.3986,-1.4987,-0.000010,0.000035,-0.000040,0.000054,12.2962,0.0012,0,,,,
29.544,-1.7057,94.0752,-0.3665,-0.2170,-0.000011,0.000035,-0.000040,0.000055,12.3184,0.0006,0,,,,
29.594,-1.7646,94.0132,-0.9710,-1.0498,-0.000011,0.000036,-0.000041,0.000056,12.3411,-0.0001,0,,,,
29.644,-1.7375,94.0370,-0.0048,-0.3288,-0.000012,0.000036,-0.000042,0.000057,12.3635,-0.0008,0,,,,
29.694,-1.7172,94.0624,1.3119,1.6320,-0.000012,0.000036,-0.000043,0.000057,12.3853,-0.0015,0,,,,
29.744,-1.7583,94.0181,-0.3362,-0.5422,-0.000013,0.000036,-0.000044,0.000059,12.4075,-0.0021,0,,,,
29.795,-1.7713,94.0037,-1.3582,-0.6933,-0.000013,0.000036,-0.000046,0.000060,12.4293,-0.0028,0,,,,
29.844,-1.8457,93.9459,-1.3422,-1.5878,-0.000013,0.000037,-0.000047,0.000061,12.4511,-0.0035,0,,,,
29.894,-1.8096,93.9678,0.6350,1.0281,-0.000014,0.000037,-0.000048,0.000062,12.4736,-0.0042,0,,,,
29.944,-1.7515,94.0271,1.4254,1.7425,-0.000014,0.000037,-0.000050,0.000063,12.4964,-0.0049,0,,,,
29.994,-1.7697,94.0055,0.2721,0.3078,-0.000014,0.000037,-0.000051,0.000064,12.5191,-0.0056,0,,,,
30.044,-1.7546,94.0218,-0.4843,-0.4109,-0.000014,0.000037,-0.000052,0.000066,12.5443,-0.0064,0,,,,
30.094,-1.7774,94.0040,0.4006,0.2344,-0.000014,0.000037,-0.000054,0.000067,12.5666,-0.0071,0,,,,
30.144,-1.8009,93.9756,-0.6989,-0.5544,-0.000014,0.000038,-0.000055,0.000069,12.5899,-0.0078,0,,,,
30.194,-1.8089,93.9670,-0.7216,-0.6501,-0.000014,0.000038,-0.000057,0.000070,12.6124,-0.0085,0,,,,
30.244,-1.8815,93.8966,0.6674,0.7387,-0.000014,0.000038,-0.000059,0.000072,12.6346,-0.0092,0,,,,
30.294,-1.9021,93.8736,-1.2487,-1.3691,-0.000014,0.000038,-0.000060,0.000072,12.6568,-0.0100,0,,,,
30.344,-1.9262,93.8503,-1.1780,-1.5727,-0.000013,0.000038,-0.000062,0.000074,12.6796,-0.0107,0,,,,
30.395,-1.9820,93.7976,0.3497,0.3066,-0.000012,0.000038,-0.000064,0.000075,12.7021,-0.0115,0,,,,
30.444,-2.0161,93.7653,-0.7348,-0.2206,-0.000012,0.000038,-0.000065,0.000076,12.7244,-0.0123,0,,,,
30.494,-2.0416,93.7330,0.0488,-0.8573,-0.000011,0.000037,-0.000067,0.000077,12.7473,-0.0131,0,,,,
30.543,-2.0886,93.6891,-0.6088,-0.0798,-0.000010,0.000038,-0.000069,0.000079,12.7692,-0.0139,0,,,,
30.593,-2.0716,93.7053,-0.3778,-0.5972,-0.000009,0.000037,-0.000070,0.000080,12.7914,-0.0147,0,,,,
30.644,-2.0312,93.7461,1.3260,0.8406,-0.000008,0.000037,-0.000072,0.000081,12.8136,-0.0155,0,,,,
30.694,-2.0539,93.7314,-0.8447,-0.9848,-0.000007,0.000037,-0.000073,0.000082,12.8357,-0.0163,0,,,,
30.743,-2.1027,93.6716,-0.5621,-0.6615,-0.000005,0.000037,-0.000074,0.000083,12.8588,-0.0171,0,,,,
30.794,-2.1206,93.6575,0.4147,0.1850,-0.000004,0.000037,-0.000075,0.000084,12.8811,-0.0179,0,,,,
30.844,-2.1659,93.6107,-1.1580,-1.5311,-0.000002,0.000037,-0.000076,0.000085,12.9039,-0.0188,0,,,,
30.894,-2.1926,93.5845,-0.6210,-0.5721,-0.000001,0.000036,-0.000077,0.000085,12.9265,-0.0196,0,,,,
30.944,-2.1312,93.6480,2.8917,2.3860,0.000001,0.000036,-0.000078,0.000086,12.9491,-0.0205,0,,,,
30.994,-2.1488,93.6254,-0.2922,-0.4236,0.000003,0.000036,-0.000079,0.000087,12.9713,-0.0213,0,,,,
31.043,-2.1594,93.6158,-0.9313,-1.3180,0.000004,0.000036,-0.000079,0.000087,12.9958,-0.0223,0,,,,
31.094,-2.2291,93.5494,-0.6154,-0.8200,0.000006,0.000036,-0.000079,0.000087,13.0185,-0.0231,0,,,,
31.144,-2.2966,93.4840,-0.1174,-0.1040,0.000007,0.000035,-0.000079,0.000087,13.0408,-0.0240,0,,,,
31.194,-2.2679,93.5079,0.2832,-0.0356,0.000008,0.000035,-0.000079,0.000087,13.0632,-0.0249,0,,,,
31.244,-2.3115,93.4673,1.0801,1.9282,0.000010,0.000035,-0.000079,0.000087,13.0849,-0.0258,0,,,,
31.294,-2.2557,93.5209,0.4147,0.3699,0.000011,0.000035,-0.000079,0.000087,13.1067,-0.0266,0,,,,
31.344,-2.2334,93.5438,0.4877,-0.0088,0.000012,0.000034,-0.000079,0.000087,13.1285,-0.0275,0,,,,
31.394,-2.2712,93.5066,-1.0468,-0.6456,0.000013,0.000034,-0.000078,0.000087,13.1503,-0.0284,0,,,,
31.444,-2.2649,93.5125,0.2637,0.3055,0.000015,0.000034,-0.000078,0.000086,13.1724,-0.0292,0,,,,
31.494,-2.2717,93.5058,1.7471,1.7549,0.000015,0.000034,-0.000077,0.000086,13.1946,-0.0301,0,,,,
31.544,-2.2160,93.5615,0.6941,0.7061,0.000016,0.000034,-0.000076,0.000085,13.2169,-0.0310,0,,,,
31.594,-2.1812,93.5954,-0.3820,-0.1814,0.000017,0.000034,-0.000075,0.000084,13.2401,-0.0319,0,,,,
31.644,-2.2082,93.5710,-0.1505,0.1174,0.000018,0.000033,-0.000075,0.000084,13.2628,-0.0327,0,,,,
31.694,-2.2128,93.5648,0.0316,0.2589,0.000018,0.000033,-0.000074,0.000083,13.2853,-0.0336,0,,,,
31.744,-2.2080,93.5672,0.8058,0.7475,0.000019,0.000033,-0.000073,0.000082,13.3078,-0.0345,0,,,,
31.795,-2.1897,93.5888,0.5384,1.0063,0.000019,0.000033,-0.000072,0.000081,13.3300,-0.0353,0,,,,
31.844,-2.1746,93.6022,-0.7459,-0.9925,0.000019,0.000033,-0.000071,0.000081,13.3528,-0.0362,0,,,,
31.894,-2.1593,93.6164,-0.0848,-0.0894,0.000019,0.000033,-0.000070,0.000080,13.3753,-0.0371,0,,,,
31.944,-2.1458,93.6325,0.9672,1.2453,0.000019,0.000033,-0.000069,0.000079,13.3974,-0.0379,0,,,,
31.995,-2.1077,93.6668,0.5664,0.2812,0.000019,0.000033,-0.000068,0.000078,13.4199,-0.0387,0,,,,
32.044,-2.0650,93.7113,0.5980,0.7014,0.000020,0.000033,-0.000067,0.000077,13.4423,-0.0396,0,,,,
32.094,-2.0552,93.7234,0.3460,0.6600,0.000020,0.000033,-0.000066,0.000077,13.4645,-0.0404,0,,,,
32.143,-1.9994,93.7765,0.4717,-0.0361,0.000019,0.000033,-0.000066,0.000076,13.4867,-0.0411,0,,,,
32.194,-1.9791,93.8011,2.2005,2.2152,0.000019,0.000033,-0.000065,0.000075,13.5088,-0.0419,0,,,,
32.243,-1.9636,93.8116,0.1706,0.1085,0.000019,0.000033,-0.000064,0.000074,13.5307,-0.0427,0,,,,
32.294,-1.8815,93.8947,1.9880,1.3302,0.000019,0.000032,-0.000063,0.000074,13.5530,-0.0434,0,,,,
